account_sk,account_id,customer_id,branch_id,account_type,open_date,status
2851,ACC002851,CUST00700,BR005,credit,2024-01-22,active
2852,ACC002852,CUST01174,BR006,credit,2025-10-07,active
2853,ACC002853,CUST00488,BR012,credit,2024-03-18,active
2854,ACC002854,CUST01449,BR011,chequing,2025-05-22,active
2855,ACC002855,CUST00181,BR014,savings,2024-11-18,active
2856,ACC002856,CUST01218,BR003,chequing,2023-10-03,active
2857,ACC002857,CUST00155,BR005,credit,2025-12-24,active
2858,ACC002858,CUST01442,BR002,credit,2025-07-31,active
2859,ACC002859,CUST00748,BR001,credit,2023-08-07,active
2860,ACC002860,CUST01017,BR010,savings,2023-09-28,active
2861,ACC002861,CUST00265,BR006,chequing,2023-09-25,active
2862,ACC002862,CUST01738,BR009,chequing,2024-12-23,active
2863,ACC002863,CUST00465,BR012,chequing,2025-07-10,active
2864,ACC002864,CUST01703,BR005,credit,2024-02-09,active
2865,ACC002865,CUST01200,BR006,credit,2023-11-27,active
2866,ACC002866,CUST00212,BR006,credit,2025-01-31,closed
2867,ACC002867,CUST01661,BR002,chequing,2025-05-29,active
2868,ACC002868,CUST01643,BR010,credit,2025-06-27,active
2869,ACC002869,CUST01232,BR003,chequing,2025-08-13,active
2870,ACC002870,CUST01918,BR008,savings,2023-08-15,dormant
2871,ACC002871,CUST01973,BR005,chequing,2024-09-04,active
2872,ACC002872,CUST00958,BR014,chequing,2025-04-23,active
2873,ACC002873,CUST00267,BR006,credit,2023-06-13,active
2874,ACC002874,CUST01118,BR004,credit,2023-05-24,active
2875,ACC002875,CUST01338,BR010,savings,2025-07-09,active
2876,ACC002876,CUST01893,BR011,savings,2025-08-02,active
2877,ACC002877,CUST01807,BR013,savings,2024-08-31,active
2878,ACC002878,CUST00627,BR004,credit,2024-12-02,closed
2879,ACC002879,CUST01276,BR015,savings,2025-11-28,active
2880,ACC002880,CUST01237,BR014,savings,2025-01-11,active
2881,ACC002881,CUST00692,BR015,savings,2024-09-21,active
2882,ACC002882,CUST01062,BR014,credit,2023-03-30,active
2883,ACC002883,CUST01257,BR015,credit,2023-04-07,active
2884,ACC002884,CUST00464,BR005,credit,2023-02-08,active
2885,ACC002885,CUST00257,BR005,savings,2025-05-07,dormant
2886,ACC002886,CUST01284,BR001,credit,2023-04-13,active
2887,ACC002887,CUST00020,BR010,chequing,2025-05-08,active
2888,ACC002888,CUST00990,BR004,savings,2025-04-30,active
2889,ACC002889,CUST01801,BR003,savings,2025-02-21,active
2890,ACC002890,CUST01985,BR012,chequing,2023-09-15,active
2891,ACC002891,CUST01217,BR003,chequing,2024-03-28,active
2892,ACC002892,CUST01228,BR004,chequing,2023-06-23,active
2893,ACC002893,CUST00550,BR015,credit,2023-05-01,closed
2894,ACC002894,CUST01391,BR006,chequing,2025-08-13,active
2895,ACC002895,CUST01934,BR012,chequing,2025-07-31,active
2896,ACC002896,CUST00374,BR007,savings,2023-05-15,active
2897,ACC002897,CUST01967,BR014,savings,2025-05-12,active
2898,ACC002898,CUST01614,BR001,chequing,2023-05-15,active
2899,ACC002899,CUST00258,BR015,credit,2024-04-01,active
2900,ACC002900,CUST00676,BR010,credit,2024-07-12,active
2901,ACC002901,CUST00628,BR003,chequing,2024-05-11,active
2902,ACC002902,CUST01972,BR013,credit,2024-10-23,active
2903,ACC002903,CUST01402,BR007,credit,2025-09-12,active
2904,ACC002904,CUST01633,BR015,chequing,2024-12-23,active
2905,ACC002905,CUST01219,BR001,chequing,2023-12-07,active
2906,ACC002906,CUST01870,BR003,credit,2024-09-08,active
2907,ACC002907,CUST01597,BR004,savings,2024-10-26,active
2908,ACC002908,CUST01474,BR004,chequing,2023-02-02,active
2909,ACC002909,CUST01441,BR011,chequing,2025-06-04,active
2910,ACC002910,CUST00929,BR007,chequing,2024-09-30,active
2911,ACC002911,CUST00925,BR009,savings,2024-05-25,active
2912,ACC002912,CUST01446,BR006,savings,2024-06-16,active
2913,ACC002913,CUST00108,BR012,savings,2023-12-27,active
2914,ACC002914,CUST00256,BR007,credit,2025-10-06,active
2915,ACC002915,CUST01483,BR012,credit,2023-05-06,active
2916,ACC002916,CUST00908,BR006,savings,2024-04-05,active
2917,ACC002917,CUST00627,BR004,credit,2025-03-30,active
2918,ACC002918,CUST00568,BR006,chequing,2024-01-11,active
2919,ACC002919,CUST01411,BR006,chequing,2025-11-17,active
2920,ACC002920,CUST01422,BR004,savings,2025-07-24,active
2921,ACC002921,CUST01695,BR013,credit,2023-07-21,closed
2922,ACC002922,CUST00505,BR001,savings,2024-04-21,active
2923,ACC002923,CUST00510,BR011,credit,2024-03-02,active
2924,ACC002924,CUST00472,BR007,savings,2023-07-27,active
2925,ACC002925,CUST00313,BR005,savings,2024-06-03,active
2926,ACC002926,CUST01168,BR009,savings,2024-01-26,active
2927,ACC002927,CUST00940,BR003,chequing,2024-05-10,active
2928,ACC002928,CUST00092,BR006,chequing,2025-03-29,active
2929,ACC002929,CUST00510,BR014,chequing,2024-10-30,active
2930,ACC002930,CUST00059,BR008,credit,2023-07-03,active
2931,ACC002931,CUST00731,BR006,credit,2025-10-18,active
2932,ACC002932,CUST01204,BR005,credit,2023-04-18,active
2933,ACC002933,CUST00312,BR015,credit,2024-09-04,closed
2934,ACC002934,CUST00806,BR005,chequing,2023-06-11,active
2935,ACC002935,CUST00321,BR006,savings,2023-06-29,active
2936,ACC002936,CUST00477,BR009,chequing,2025-09-22,active
2937,ACC002937,CUST00155,BR010,chequing,2024-05-25,active
2938,ACC002938,CUST01501,BR015,savings,2023-02-13,active
2939,ACC002939,CUST01522,BR004,credit,2024-09-27,active
2940,ACC002940,CUST00521,BR015,chequing,2025-08-21,active
2941,ACC002941,CUST01418,BR008,savings,2025-01-03,active
2942,ACC002942,CUST00249,BR015,savings,2025-06-04,active
2943,ACC002943,CUST00356,BR009,credit,2023-09-27,dormant
2944,ACC002944,CUST00839,BR004,chequing,2025-05-31,active
2945,ACC002945,CUST00841,BR003,chequing,2025-01-16,closed
2946,ACC002946,CUST01467,BR007,chequing,2024-10-09,active
2947,ACC002947,CUST01790,BR013,chequing,2025-07-27,active
2948,ACC002948,CUST00150,BR006,chequing,2024-08-15,active
2949,ACC002949,CUST00644,BR010,credit,2025-02-28,active
2950,ACC002950,CUST00735,BR011,credit,2025-05-10,active
2951,ACC002951,CUST00944,BR015,chequing,2024-09-18,active
2952,ACC002952,CUST00442,BR012,savings,2023-02-19,closed
2953,ACC002953,CUST01035,BR001,credit,2023-03-19,active
2954,ACC002954,CUST00162,BR015,savings,2025-05-05,active
2955,ACC002955,CUST01740,BR001,credit,2024-03-19,active
2956,ACC002956,CUST00995,BR014,credit,2025-12-10,active
2957,ACC002957,CUST00202,BR009,credit,2024-02-29,active
2958,ACC002958,CUST01637,BR015,savings,2023-08-23,active
2959,ACC002959,CUST00498,BR009,credit,2023-08-22,active
2960,ACC002960,CUST01041,BR008,credit,2024-12-22,active
2961,ACC002961,CUST01674,BR011,savings,2025-05-11,closed
2962,ACC002962,CUST00094,BR006,credit,2023-03-14,active
2963,ACC002963,CUST00782,BR006,savings,2023-11-25,active
2964,ACC002964,CUST00361,BR009,chequing,2023-01-25,active
2965,ACC002965,CUST00320,BR012,savings,2023-11-17,active
2966,ACC002966,CUST01483,BR011,credit,2023-08-18,active
2967,ACC002967,CUST01933,BR014,savings,2025-07-05,active
2968,ACC002968,CUST00396,BR008,chequing,2024-12-21,active
2969,ACC002969,CUST00037,BR008,credit,2024-04-02,active
2970,ACC002970,CUST01459,BR013,chequing,2025-12-28,active
2971,ACC002971,CUST01575,BR007,credit,2025-06-27,dormant
2972,ACC002972,CUST01066,BR013,credit,2025-01-30,active
2973,ACC002973,CUST00523,BR006,savings,2024-02-23,active
2974,ACC002974,CUST01827,BR002,savings,2025-03-04,active
2975,ACC002975,CUST01156,BR001,savings,2025-02-15,active
2976,ACC002976,CUST01482,BR007,savings,2025-02-02,active
2977,ACC002977,CUST01150,BR006,savings,2023-07-26,active
2978,ACC002978,CUST00624,BR006,savings,2023-04-04,active
2979,ACC002979,CUST01245,BR013,savings,2025-04-03,active
2980,ACC002980,CUST00622,BR004,chequing,2025-10-28,active
2981,ACC002981,CUST01282,BR011,savings,2024-03-05,active
2982,ACC002982,CUST00301,BR001,credit,2023-03-08,active
2983,ACC002983,CUST01084,BR014,savings,2025-05-27,active
2984,ACC002984,CUST01620,BR004,chequing,2025-08-19,active
2985,ACC002985,CUST00988,BR013,chequing,2023-02-07,active
2986,ACC002986,CUST00204,BR007,savings,2025-09-12,active
2987,ACC002987,CUST01604,BR003,savings,2023-08-09,active
2988,ACC002988,CUST01122,BR008,credit,2023-11-11,active
2989,ACC002989,CUST00212,BR003,savings,2023-04-28,active
2990,ACC002990,CUST00768,BR014,savings,2024-11-21,active
2991,ACC002991,CUST01348,BR001,savings,2024-08-28,active
2992,ACC002992,CUST00065,BR009,credit,2023-03-16,active
2993,ACC002993,CUST01201,BR015,credit,2024-03-03,active
2994,ACC002994,CUST01016,BR007,credit,2025-07-27,active
2995,ACC002995,CUST01045,BR008,chequing,2024-09-26,active
2996,ACC002996,CUST00803,BR004,chequing,2024-02-19,active
2997,ACC002997,CUST01581,BR005,chequing,2025-12-13,active
2998,ACC002998,CUST01375,BR001,chequing,2023-03-03,active
2999,ACC002999,CUST00597,BR004,savings,2023-11-19,active
3000,ACC003000,CUST01267,BR015,chequing,2023-02-06,active
3001,ACC003001,CUST01995,BR012,savings,2023-08-06,active
3002,ACC003002,CUST01164,BR010,credit,2025-04-25,active
3003,ACC003003,CUST00556,BR007,savings,2023-11-09,active
3004,ACC003004,CUST01017,BR012,chequing,2025-01-05,active
3005,ACC003005,CUST01241,BR013,savings,2023-11-18,active
3006,ACC003006,CUST00318,BR008,savings,2025-04-07,active
3007,ACC003007,CUST00340,BR003,chequing,2023-03-18,active
3008,ACC003008,CUST01837,BR005,chequing,2025-02-01,active
3009,ACC003009,CUST00959,BR008,chequing,2024-01-13,active
3010,ACC003010,CUST01351,BR006,credit,2023-03-31,active
3011,ACC003011,CUST00210,BR015,credit,2023-12-06,active
3012,ACC003012,CUST01039,BR015,chequing,2024-11-20,active
3013,ACC003013,CUST00825,BR007,chequing,2023-08-24,active
3014,ACC003014,CUST00446,BR010,chequing,2025-09-26,active
3015,ACC003015,CUST00602,BR013,savings,2025-09-22,active
3016,ACC003016,CUST00069,BR010,credit,2025-02-20,active
3017,ACC003017,CUST00853,BR002,savings,2023-10-15,active
3018,ACC003018,CUST01253,BR006,credit,2024-07-31,active
3019,ACC003019,CUST00319,BR001,chequing,2023-11-24,active
3020,ACC003020,CUST00532,BR012,credit,2023-11-02,active
3021,ACC003021,CUST01115,BR014,savings,2024-01-27,active
3022,ACC003022,CUST00501,BR014,savings,2024-04-25,active
3023,ACC003023,CUST00615,BR006,chequing,2024-04-08,closed
3024,ACC003024,CUST01716,BR014,chequing,2025-12-27,active
3025,ACC003025,CUST00313,BR007,credit,2025-02-18,active
3026,ACC003026,CUST01664,BR002,savings,2023-09-06,active
3027,ACC003027,CUST00510,BR011,credit,2025-04-17,active
3028,ACC003028,CUST00175,BR001,savings,2025-07-19,closed
3029,ACC003029,CUST01614,BR002,credit,2023-09-12,active
3030,ACC003030,CUST01669,BR010,credit,2023-09-14,active
3031,ACC003031,CUST01735,BR007,credit,2023-10-20,closed
3032,ACC003032,CUST01488,BR008,savings,2024-03-08,active
3033,ACC003033,CUST01985,BR001,chequing,2024-06-20,active
3034,ACC003034,CUST00191,BR004,chequing,2025-11-22,active
3035,ACC003035,CUST01934,BR014,credit,2023-08-01,active
3036,ACC003036,CUST01944,BR006,chequing,2024-04-19,active
3037,ACC003037,CUST01303,BR002,savings,2023-01-05,active
3038,ACC003038,CUST00923,BR001,credit,2025-01-09,active
3039,ACC003039,CUST01173,BR012,savings,2023-04-08,active
3040,ACC003040,CUST01849,BR007,savings,2023-07-24,active
3041,ACC003041,CUST01675,BR009,savings,2025-12-14,active
3042,ACC003042,CUST00045,BR004,chequing,2024-06-21,active
3043,ACC003043,CUST00725,BR013,savings,2024-07-10,active
3044,ACC003044,CUST00257,BR013,chequing,2025-07-26,active
3045,ACC003045,CUST00968,BR010,savings,2023-04-22,active
3046,ACC003046,CUST00549,BR001,chequing,2024-03-15,closed
3047,ACC003047,CUST01920,BR008,savings,2024-06-12,active
3048,ACC003048,CUST01190,BR010,credit,2025-07-10,active
3049,ACC003049,CUST01931,BR004,chequing,2023-08-07,active
3050,ACC003050,CUST00806,BR012,credit,2024-08-14,active
3051,ACC003051,CUST01671,BR011,savings,2024-09-07,active
3052,ACC003052,CUST01707,BR007,chequing,2024-04-04,active
3053,ACC003053,CUST01555,BR013,savings,2024-12-19,active
3054,ACC003054,CUST00134,BR012,credit,2023-04-04,active
3055,ACC003055,CUST01896,BR007,chequing,2023-06-29,active
3056,ACC003056,CUST00075,BR002,chequing,2025-12-29,active
3057,ACC003057,CUST01319,BR006,savings,2025-04-13,active
3058,ACC003058,CUST00340,BR006,chequing,2025-03-22,active
3059,ACC003059,CUST01907,BR005,chequing,2023-05-06,active
3060,ACC003060,CUST00596,BR009,savings,2025-08-08,active
3061,ACC003061,CUST01796,BR009,savings,2025-11-28,active
3062,ACC003062,CUST01042,BR005,credit,2023-05-23,active
3063,ACC003063,CUST01840,BR011,chequing,2025-04-10,active
3064,ACC003064,CUST00052,BR001,savings,2025-08-17,active
3065,ACC003065,CUST00148,BR008,savings,2024-03-30,active
3066,ACC003066,CUST00642,BR010,savings,2024-02-09,active
3067,ACC003067,CUST01671,BR015,chequing,2025-06-28,active
3068,ACC003068,CUST00227,BR015,chequing,2025-06-24,active
3069,ACC003069,CUST01441,BR013,savings,2023-04-17,dormant
3070,ACC003070,CUST00570,BR010,chequing,2023-12-15,closed
3071,ACC003071,CUST00549,BR005,savings,2023-06-26,closed
3072,ACC003072,CUST01660,BR006,savings,2025-05-16,active
3073,ACC003073,CUST00466,BR004,chequing,2025-11-28,active
3074,ACC003074,CUST01157,BR012,savings,2024-12-02,active
3075,ACC003075,CUST00332,BR004,credit,2023-08-12,active
3076,ACC003076,CUST01393,BR001,chequing,2024-04-24,active
3077,ACC003077,CUST01858,BR001,chequing,2024-09-29,active
3078,ACC003078,CUST01633,BR010,credit,2024-01-04,active
3079,ACC003079,CUST00828,BR006,chequing,2025-03-01,active
3080,ACC003080,CUST01961,BR012,credit,2025-09-05,active
3081,ACC003081,CUST00935,BR004,chequing,2025-07-19,active
3082,ACC003082,CUST01164,BR014,savings,2025-05-25,active
3083,ACC003083,CUST00317,BR005,credit,2025-10-11,active
3084,ACC003084,CUST00312,BR015,chequing,2024-12-15,active
3085,ACC003085,CUST00771,BR014,savings,2024-05-13,active
3086,ACC003086,CUST00315,BR014,savings,2025-03-05,active
3087,ACC003087,CUST01360,BR002,savings,2023-06-10,dormant
3088,ACC003088,CUST01964,BR004,savings,2024-02-16,active
3089,ACC003089,CUST01833,BR013,savings,2025-03-10,active
3090,ACC003090,CUST00069,BR007,chequing,2025-01-18,active
3091,ACC003091,CUST01313,BR002,savings,2024-04-13,active
3092,ACC003092,CUST00948,BR010,chequing,2023-08-31,closed
3093,ACC003093,CUST00249,BR007,chequing,2024-11-25,active
3094,ACC003094,CUST01429,BR013,credit,2024-01-20,closed
3095,ACC003095,CUST00760,BR013,savings,2025-03-16,active
3096,ACC003096,CUST00428,BR014,credit,2025-12-31,active
3097,ACC003097,CUST00918,BR001,chequing,2024-08-29,active
3098,ACC003098,CUST01287,BR011,savings,2025-01-08,active
3099,ACC003099,CUST01735,BR014,chequing,2024-05-01,active
3100,ACC003100,CUST00271,BR008,credit,2023-07-22,active
3101,ACC003101,CUST00810,BR007,credit,2023-11-06,active
3102,ACC003102,CUST00259,BR010,credit,2023-04-23,active
3103,ACC003103,CUST01273,BR015,chequing,2025-03-08,dormant
3104,ACC003104,CUST00015,BR001,credit,2023-06-14,active
3105,ACC003105,CUST01631,BR014,chequing,2023-04-24,active
3106,ACC003106,CUST00670,BR007,chequing,2025-04-30,active
3107,ACC003107,CUST01199,BR008,chequing,2024-06-12,active
3108,ACC003108,CUST01983,BR013,credit,2025-11-19,active
3109,ACC003109,CUST01941,BR002,chequing,2023-01-03,active
3110,ACC003110,CUST01516,BR009,credit,2023-10-14,active
3111,ACC003111,CUST00396,BR009,savings,2025-02-07,active
3112,ACC003112,CUST01279,BR001,credit,2025-04-09,active
3113,ACC003113,CUST00403,BR011,chequing,2023-05-31,active
3114,ACC003114,CUST01363,BR005,credit,2023-09-13,active
3115,ACC003115,CUST01821,BR008,credit,2024-05-16,active
3116,ACC003116,CUST00846,BR014,savings,2024-10-11,active
3117,ACC003117,CUST00144,BR010,chequing,2023-09-16,dormant
3118,ACC003118,CUST01582,BR009,credit,2023-10-06,closed
3119,ACC003119,CUST00043,BR007,chequing,2023-06-17,active
3120,ACC003120,CUST00815,BR014,savings,2023-09-06,active
3121,ACC003121,CUST00130,BR011,credit,2024-04-02,active
3122,ACC003122,CUST00319,BR004,savings,2024-06-20,active
3123,ACC003123,CUST01414,BR011,savings,2024-05-03,active
3124,ACC003124,CUST00388,BR006,credit,2023-05-16,active
3125,ACC003125,CUST00948,BR007,savings,2023-01-31,active
3126,ACC003126,CUST00302,BR004,credit,2023-05-19,active
3127,ACC003127,CUST01504,BR004,credit,2024-01-03,dormant
3128,ACC003128,CUST00287,BR013,credit,2023-11-02,closed
3129,ACC003129,CUST01301,BR013,savings,2025-07-19,closed
3130,ACC003130,CUST00359,BR007,credit,2024-05-07,active
3131,ACC003131,CUST00533,BR010,credit,2024-10-19,active
3132,ACC003132,CUST00339,BR015,chequing,2024-10-03,active
3133,ACC003133,CUST01260,BR007,savings,2024-06-12,active
3134,ACC003134,CUST01066,BR005,chequing,2025-05-29,active
3135,ACC003135,CUST01495,BR009,savings,2025-11-04,active
3136,ACC003136,CUST01991,BR015,chequing,2023-06-02,active
3137,ACC003137,CUST01989,BR004,chequing,2023-04-05,active
3138,ACC003138,CUST00050,BR010,credit,2025-11-30,active
3139,ACC003139,CUST01151,BR008,savings,2023-06-24,active
3140,ACC003140,CUST00650,BR012,savings,2023-04-25,active
3141,ACC003141,CUST01864,BR007,credit,2023-12-08,active
3142,ACC003142,CUST01087,BR008,credit,2023-04-17,active
3143,ACC003143,CUST00730,BR010,chequing,2023-11-08,active
3144,ACC003144,CUST01495,BR005,savings,2024-04-27,active
3145,ACC003145,CUST00239,BR007,chequing,2025-03-23,active
3146,ACC003146,CUST00047,BR004,chequing,2024-01-25,active
3147,ACC003147,CUST00609,BR002,credit,2023-01-14,active
3148,ACC003148,CUST00655,BR006,credit,2025-09-29,active
3149,ACC003149,CUST00466,BR012,savings,2024-02-05,active
3150,ACC003150,CUST00736,BR008,credit,2024-10-08,active
3151,ACC003151,CUST00139,BR010,credit,2023-10-27,active
3152,ACC003152,CUST00925,BR005,credit,2023-06-24,active
3153,ACC003153,CUST00982,BR011,chequing,2025-03-12,dormant
3154,ACC003154,CUST00934,BR001,chequing,2025-12-16,active
3155,ACC003155,CUST01969,BR006,savings,2025-08-06,closed
3156,ACC003156,CUST00214,BR002,chequing,2025-01-17,closed
3157,ACC003157,CUST00598,BR012,chequing,2024-02-25,active
3158,ACC003158,CUST01632,BR001,credit,2023-03-29,active
3159,ACC003159,CUST01959,BR004,chequing,2025-11-06,active
3160,ACC003160,CUST01184,BR003,credit,2024-06-01,dormant
3161,ACC003161,CUST01145,BR003,credit,2025-08-13,active
3162,ACC003162,CUST01862,BR014,chequing,2023-08-15,active
3163,ACC003163,CUST00967,BR011,credit,2025-12-04,active
3164,ACC003164,CUST00171,BR003,credit,2025-06-22,active
3165,ACC003165,CUST00875,BR006,savings,2024-12-15,active
3166,ACC003166,CUST00006,BR008,chequing,2023-01-14,active
3167,ACC003167,CUST00920,BR014,chequing,2024-08-27,active
3168,ACC003168,CUST00963,BR005,credit,2023-05-23,active
3169,ACC003169,CUST01468,BR003,savings,2025-05-30,active
3170,ACC003170,CUST00429,BR011,savings,2024-10-30,active
3171,ACC003171,CUST01280,BR012,credit,2024-11-01,active
3172,ACC003172,CUST00188,BR011,credit,2023-02-09,active
3173,ACC003173,CUST00745,BR015,chequing,2023-03-08,active
3174,ACC003174,CUST01267,BR005,credit,2024-06-08,active
3175,ACC003175,CUST00264,BR007,chequing,2024-03-01,active
3176,ACC003176,CUST00027,BR004,savings,2023-01-22,dormant
3177,ACC003177,CUST00276,BR003,chequing,2024-10-21,active
3178,ACC003178,CUST01528,BR011,credit,2024-04-17,active
3179,ACC003179,CUST01853,BR004,credit,2024-07-10,active
3180,ACC003180,CUST01797,BR014,credit,2024-07-16,active
3181,ACC003181,CUST00936,BR006,chequing,2023-08-23,dormant
3182,ACC003182,CUST01572,BR010,chequing,2023-03-03,closed
3183,ACC003183,CUST00230,BR014,savings,2025-03-22,active
3184,ACC003184,CUST00865,BR014,savings,2025-02-28,active
3185,ACC003185,CUST00966,BR012,credit,2024-09-17,active
3186,ACC003186,CUST00423,BR014,chequing,2024-06-04,active
3187,ACC003187,CUST01864,BR005,chequing,2023-02-08,active
3188,ACC003188,CUST00893,BR007,savings,2025-08-08,active
3189,ACC003189,CUST01405,BR009,savings,2024-08-17,active
3190,ACC003190,CUST00679,BR009,chequing,2023-07-24,active
3191,ACC003191,CUST01344,BR002,savings,2025-04-13,active
3192,ACC003192,CUST01189,BR007,credit,2023-12-15,active
3193,ACC003193,CUST01201,BR003,savings,2023-07-16,active
3194,ACC003194,CUST00013,BR006,chequing,2025-04-15,active
3195,ACC003195,CUST01445,BR007,chequing,2024-02-04,active
3196,ACC003196,CUST01714,BR003,credit,2024-11-09,active
